,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,58.0,38.0,0.20833333116319447,0.16724738646821014,9.567901234567902,37.806451612903224,18.949741138988454,9.567901234567902,293.0,775.0,2.3574193548387097,3.0,0.1541981695185038
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,65.0,37.0,0.27450980123029606,0.1233373638170044,11.744186046511627,50.89108910891089,25.05411006216901,11.744186046511627,514.0,1010.0,2.6762376237623764,2.0,0.138185798330825
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,65.0,28.0,0.3978494580876403,0.14285714263770025,9.583333333333334,38.80434782608695,19.355072463768117,9.583333333333334,357.0,920.0,2.401086956521739,2.0,0.1574533629984597
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,58.0,26.0,0.3809523764172336,0.10383189109538703,12.8125,39.51219512195122,20.92987804878049,12.8125,405.0,1025.0,2.3765853658536584,8.0,0.15002927400468383
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,42.0,23.0,0.292307687810651,0.11304347806427222,11.138461538461538,39.64088397790056,20.31173820654484,11.138461538461538,287.0,724.0,2.3964088397790055,3.0,0.14918607047187307
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,22.0,11.0,0.33333332323232356,0.09850746239251504,9.152173913043478,35.39192399049881,17.817639161416917,9.152173913043478,149.0,421.0,2.365795724465558,2.0,0.14918497519489723
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,,,,,,,,,,,,,
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,32.0,13.0,0.4222222128395064,0.1367781150857808,11.378378378378379,37.29216152019003,19.468215959427365,11.378378378378379,157.0,421.0,2.182897862232779,0.0,0.1589278973197433
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,64.0,33.0,0.3195876255712616,0.10396570192500997,14.841463414634147,42.97452752670502,23.126396376535666,14.841463414634147,523.0,1217.0,2.493837304847987,1.0,0.15121769383697814
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,48.0,57.0,-0.0857142848979592,0.10385756666285108,11.733333333333333,39.20454545454545,20.375151515151515,11.733333333333333,483.0,1232.0,2.3173701298701297,0.0,0.15300546448087432
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,33.0,22.0,0.19999999636363644,0.09450171805068433,11.847457627118644,51.21602288984263,25.22539220678451,11.847457627118644,358.0,699.0,2.743919885550787,3.0,0.1352815947358235
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,29.0,28.0,0.017543859341335802,0.0945273630273178,9.349397590361447,36.98453608247423,18.53357346913427,9.349397590361447,287.0,776.0,2.329896907216495,2.0,0.1582059123343527
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,57.0,24.0,0.4074074023776864,0.12310030376428525,13.546875,41.86851211072664,22.16615484429066,13.546875,363.0,867.0,2.5040369088811993,10.0,0.14702391046294727
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,67.0,22.0,0.5056179718469891,0.11930294890173868,11.595238095238095,41.17043121149898,21.10626772269483,11.595238095238095,401.0,974.0,2.459958932238193,1.0,0.15107802078486118
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,24.0,0.0,0.999999958333335,0.09638554178158416,13.434782608695652,51.7799352750809,26.085887153510626,13.434782608695652,160.0,309.0,2.705501618122977,0.0,0.13887640449438202
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,75.0,39.0,0.31578947091412746,0.1603375525171061,95.6,40.1673640167364,54.30694560669456,95.6,384.0,956.0,2.3661087866108788,1.0,0.15511926010060037
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,23.0,0.0,0.999999956521741,0.05021834050170668,9.719298245614034,50.361010830324915,24.03212363037558,9.719298245614034,279.0,554.0,2.4945848375451263,0.0,0.14552140793275545
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,14.0,5.0,0.47368418559556913,0.052341597651951524,10.19047619047619,50.70093457943925,24.356564307966178,10.19047619047619,217.0,428.0,2.614485981308411,0.0,0.13337488314116547
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3.0,4.0,-0.1428571224489825,0.047619047295108526,15.23076923076923,44.94949494949495,24.07210567210567,15.23076923076923,89.0,198.0,2.4444444444444446,0.0,0.14484272128749084
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,,,,,,,,,,,,,
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,23.0,68.0,-0.49450548907136826,0.13893129749781483,13.771929824561404,43.82165605095542,23.03743435020673,13.771929824561404,344.0,785.0,2.4509554140127388,0.0,0.14741784037558686
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,16.0,15.0,0.032258063475546335,0.09717868308094457,13.833333333333334,40.48192771084337,21.726104417670683,13.833333333333334,168.0,415.0,2.3493975903614457,1.0,0.15364679748241392
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,57.0,38.0,0.19999999789473688,0.12483574228011073,8.910714285714286,41.38276553106213,20.117391926710567,8.910714285714286,413.0,998.0,2.4869739478957915,2.0,0.14765497854712237
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,41.0,3.0,0.863636344008265,0.13538461496804735,9.0,46.464646464646464,22.185858585858586,9.0,184.0,396.0,2.4292929292929295,0.0,0.14655810510732792
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,5.0,0.0,0.99999980000004,0.025773195743437137,13.222222222222221,36.554621848739494,19.910737628384688,13.222222222222221,87.0,238.0,2.365546218487395,0.0,0.15834996673320026
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,25.0,9.0,0.47058822145328766,0.06204379550721935,13.6,40.294117647058826,21.557647058823534,13.6,274.0,680.0,2.2338235294117648,0.0,0.16186622232801715
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,24.0,8.0,0.49999998437500054,0.0975609753123141,15.72,48.854961832061065,25.82998473282443,15.72,192.0,393.0,2.6666666666666665,0.0,0.1433783290769792
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,14.0,9.0,0.21739129489603065,0.15333333231111113,6.862068965517241,46.231155778894475,21.237289897764686,6.862068965517241,92.0,199.0,2.6733668341708543,0.0,0.1389664804469274
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,4.0,0.0,0.9999997500000625,0.04597701096578148,8.5,49.01960784313725,23.007843137254902,8.5,50.0,102.0,2.6176470588235294,0.0,0.13709677419354838
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,20.0,37.0,-0.2982456088027086,0.16569767393692536,7.543859649122807,33.95348837209302,16.598939208486332,7.543859649122807,146.0,430.0,2.332558139534884,4.0,0.1568770521707406
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,5.0,2.0,0.4285713673469475,0.08641975201950924,9.909090909090908,37.61467889908257,19.009507923269393,9.909090909090908,41.0,109.0,2.3394495412844036,0.0,0.15683453237410072
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,47.0,18.0,0.44615383928994096,0.10551948034818266,11.704918032786885,54.20168067226891,26.362639482022317,11.704918032786885,387.0,714.0,2.773109243697479,0.0,0.13532979529946929
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,7.0,18.0,-0.4399999824000007,0.10593220294096524,14.952380952380953,45.22292993630573,24.070124355474675,14.952380952380953,142.0,314.0,2.372611464968153,0.0,0.15294690696541646
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,21.0,37.0,-0.2758620642092748,0.12747252719236807,11.153846153846153,37.41379310344828,19.427055702917773,11.153846153846153,217.0,580.0,2.3241379310344827,1.0,0.15315553208344335
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26.0,49.0,-0.30666666257777786,0.09270704562088128,13.266666666666667,48.040201005025125,24.52274706867672,13.266666666666667,478.0,995.0,2.6804020100502512,5.0,0.1369014859658778
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42.0,23.0,0.292307687810651,0.09232954532339553,12.971428571428572,37.66519823788546,20.254650723725618,12.971428571428572,342.0,908.0,2.357929515418502,0.0,0.15569272976680384
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,29.0,24.0,0.0943396208615166,0.08452950544732137,10.120481927710843,36.42857142857142,18.619621342512907,10.120481927710843,306.0,840.0,2.2928571428571427,5.0,0.15727391874180865
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,24.0,7.0,0.5483870790842877,0.09748427642300542,6.476190476190476,41.911764705882355,19.355182072829134,6.476190476190476,171.0,408.0,2.3823529411764706,0.0,0.15184220320059547
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,38.0,8.0,0.6521738988657848,0.09218436855273673,10.409090909090908,40.90247452692867,20.52462617440783,10.409090909090908,281.0,687.0,2.353711790393013,0.0,0.15358819584171696
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,26.0,6.0,0.6249999804687506,0.19047618934240365,14.352941176470589,45.08196721311475,23.773963355834137,14.352941176470589,110.0,244.0,2.5081967213114753,1.0,0.15317011927181418
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,37.0,16.0,0.3962264076183697,0.07340720211439446,13.352112676056338,44.09282700421941,22.9779758721103,13.352112676056338,418.0,948.0,2.5443037974683542,2.0,0.14840325610519725
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,22.0,72.0,-0.5319148879583523,0.2320987648590154,6.782051282051282,38.9413988657845,18.289380059134313,6.782051282051282,206.0,529.0,2.3705103969754253,1.0,0.15485948477751757
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,54.0,23.0,0.40259739736886496,0.17187499961635044,7.5256410256410255,27.938671209540033,14.185724894072422,7.5256410256410255,164.0,587.0,2.1499148211243613,2.0,0.1624688624411846
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,24.0,44.0,-0.2941176427335641,0.11744386853636637,15.553191489361701,32.14774281805746,19.080373722967664,15.553191489361701,235.0,731.0,2.076607387140903,0.0,0.1629150880320927
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,29.0,24.0,0.0943396208615166,0.07464788721880579,10.409638554216867,42.129629629629626,21.0157072735386,10.409638554216867,364.0,864.0,2.3912037037037037,0.0,0.14955859442617275
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,22.0,80.0,-0.5686274454056133,0.23665893216552453,7.0,39.82142857142857,18.728571428571428,7.0,223.0,560.0,2.3839285714285716,2.0,0.1539730547154248
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,37.0,34.0,0.04225352053164056,0.107575757412764,15.472727272727273,38.307873090481785,21.512240145283627,15.472727272727273,326.0,851.0,2.2291421856639246,0.0,0.15620411160058736
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23.0,13.0,0.2777777700617286,0.09863013671608181,18.375,38.54875283446712,22.76950113378685,18.375,170.0,441.0,2.4104308390022675,0.0,0.14763977234683628
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,37.0,24.0,0.21311475060467622,0.10374149642220834,18.710526315789473,41.20956399437412,23.96803612406544,18.710526315789473,293.0,711.0,2.4739803094233475,0.0,0.14194449990017968
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,30.0,51.0,-0.25925925605852773,0.10358056252739059,13.22972972972973,42.69662921348314,22.37054357728515,13.22972972972973,418.0,979.0,2.3850868232890705,3.0,0.1505459018914347
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,31.0,12.0,0.44186045484045455,0.026559604677850766,11.270408163265307,29.289271163422363,16.223871730675068,11.270408163265307,647.0,2209.0,2.0543232231779087,0.0,0.16394537628024344
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,32.0,41.0,-0.12328766954400452,0.09492847842011902,11.404761904761905,42.90187891440501,21.72265632766677,11.404761904761905,411.0,958.0,2.44258872651357,2.0,0.1468199233716475
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29.0,69.0,-0.4081632611411912,0.12024539862546577,15.883333333333333,51.626442812172094,27.00391045820217,15.883333333333333,492.0,953.0,2.6054564533053517,0.0,0.1410597986974541
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,3.0,3.0,0.0,0.08823529282006923,9.3,36.55913978494624,18.343655913978495,9.3,34.0,93.0,2.3225806451612905,1.0,0.15604026845637584
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,28.0,4.0,0.7499999765625008,0.07079646002036181,13.181818181818182,39.13793103448276,20.927899686520377,13.181818181818182,227.0,580.0,2.203448275862069,0.0,0.16097696364140993
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38.0,31.0,0.10144927389203952,0.10072992686024829,7.694214876033058,41.46079484425349,19.662003888114622,7.694214876033058,386.0,931.0,2.4457572502685285,1.0,0.14805979643765904
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46.0,15.0,0.5081967129803818,0.07615480639681048,10.842105263157896,44.07766990291262,21.967910066428207,10.842105263157896,454.0,1030.0,2.3864077669902914,0.0,0.14979639325189065
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,29.0,32.0,-0.049180327062617595,0.12551440303392097,13.145833333333334,38.51030110935024,20.66245377707343,13.145833333333334,243.0,631.0,2.323296354992076,1.0,0.15371498172959805
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17.0,41.0,-0.41379309631391215,0.06366630069850022,17.634920634920636,40.054005400540056,23.07557041418428,17.634920634920636,445.0,1111.0,2.3483348334833485,0.0,0.14898752849671448
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,14.0,41.0,-0.4909090819834713,0.12249443179845339,10.660377358490566,38.58407079646018,19.6977792619803,10.660377358490566,218.0,565.0,2.361061946902655,0.0,0.15171858216971
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,33.0,48.0,-0.18518518289894836,0.16007905106703746,8.546666666666667,41.80967238689547,20.142535621424855,8.546666666666667,268.0,641.0,2.4290171606864273,4.0,0.15200379416646906
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,21.0,27.0,-0.1249999973958334,0.1034482756391201,15.743589743589743,42.34527687296417,23.235546646621568,15.743589743589743,260.0,614.0,2.4381107491856677,6.0,0.15167984189723321
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,22.0,46.0,-0.3529411712802769,0.10104011872059418,13.766666666666667,39.83050847457627,21.438870056497176,13.766666666666667,329.0,826.0,2.3329297820823243,0.0,0.15114364135407135
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,3.0,3.0,0.0,0.08219177969600303,8.666666666666666,36.53846153846153,18.082051282051278,8.666666666666666,38.0,104.0,2.1923076923076925,1.0,0.16534181240063592
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,24.0,42.0,-0.27272726859504137,0.13414634119075947,10.35,35.42673107890499,18.310692431562,10.35,220.0,621.0,2.285024154589372,2.0,0.1550949050949051
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,6.0,24.0,-0.5999999800000007,0.08955223853865003,11.13888888888889,34.66334164588529,18.320892213909673,11.13888888888889,139.0,401.0,2.1670822942643393,2.0,0.16117363344051447
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,25.0,54.0,-0.3670886029482455,0.1452205879683445,12.92156862745098,43.85432473444613,22.710357344758847,12.92156862745098,289.0,659.0,2.526555386949924,1.0,0.14248648648648649
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22.0,35.0,-0.2280701714373654,0.13902438990481855,14.157894736842104,40.33457249070632,21.796986891019372,14.157894736842104,217.0,538.0,2.3513011152416357,1.0,0.15415472779369627
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,6.0,3.0,0.33333329629630043,0.04186046492157924,20.846153846153847,45.75645756457565,26.6410445642918,20.846153846153847,124.0,271.0,2.3653136531365315,0.0,0.14792576419213974
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,11.0,3.0,0.5714285306122479,0.050179211289680246,11.65625,30.29490616621984,16.780462466487936,11.65625,113.0,373.0,2.032171581769437,0.0,0.1706312900274474
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32.0,57.0,-0.2808988732483273,0.16888045508751337,18.696969696969695,43.76012965964344,24.982839742645254,18.696969696969695,270.0,617.0,2.4311183144246353,0.0,0.1438563767778037
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,25.0,25.0,0.0,0.20833333246527777,10.75,25.290697674418606,14.416279069767445,10.75,87.0,344.0,2.0552325581395348,4.0,0.1732124874118832
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6.0,39.0,-0.7333333170370374,0.08875739627464024,13.416666666666666,38.50931677018634,20.770393374741204,13.416666666666666,248.0,644.0,2.270186335403727,0.0,0.1511382304623328
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14.0,33.0,-0.40425531054775937,0.10107526859983813,10.81132075471698,43.455497382198956,21.706727254766378,10.81132075471698,249.0,573.0,2.537521815008726,0.0,0.14211309523809523
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,22.0,52.0,-0.40540539992695407,0.14341085243525029,11.277777777777779,43.84236453201971,22.048056923918995,11.277777777777779,267.0,609.0,2.4794745484400655,1.0,0.14292419619807556
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,22.0,36.0,-0.24137930618311543,0.09863945561455875,13.517857142857142,39.365918097754296,21.153510096244577,13.517857142857142,298.0,757.0,2.326287978863937,2.0,0.15296019397858154
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,40.0,47.0,-0.0804597691901176,0.12482065979222287,12.112676056338028,39.53488372093023,20.659023910907305,12.112676056338028,340.0,860.0,2.3453488372093023,1.0,0.15250931016137614
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,23.0,44.0,-0.3134328311427936,0.07258938236989233,15.226666666666667,39.404553415061294,21.852488032691184,15.226666666666667,450.0,1142.0,2.2373029772329245,0.0,0.15795297372060857
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,23.0,25.0,-0.041666665798611134,0.1344537811359838,40.75,20.654396728016362,24.56175869120655,40.75,101.0,489.0,1.8568507157464214,2.0,0.18635670731707318
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,35.0,78.0,-0.3805309700837967,0.12163616779156494,16.056338028169016,41.49122807017544,23.019026439337782,16.056338028169016,473.0,1140.0,2.405263157894737,2.0,0.14649190439475712
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,28.0,55.0,-0.32530120089998554,0.16274509772010765,8.049382716049383,35.736196319018404,17.514231614027114,8.049382716049383,233.0,652.0,2.2561349693251533,4.0,0.16398390342052313
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8.0,14.0,-0.27272726033057904,0.11518324547024479,12.823529411764707,43.11926605504588,22.377118186724232,12.823529411764707,94.0,218.0,2.389908256880734,1.0,0.1437994722955145
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,44.0,92.0,-0.35294117387543256,0.12386156637171077,15.0,38.651685393258425,21.460674157303373,15.0,516.0,1335.0,2.299625468164794,0.0,0.1505922165820643
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,32.0,62.0,-0.3191489327750114,0.17122040041672057,11.738461538461538,32.89646133682831,17.85396915011594,11.738461538461538,251.0,763.0,2.221494102228047,5.0,0.16352336048006857
